OOMP Summary file for Projects
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"PROJ";"SPAR";"16784";"STAN";"01";"PROJ-SPAR-16784-STAN-01";"PRPR16784";"Qwiic Mux TCA9548A";;;;"https://github.com/sparkfun/Qwiic_Mux_TCA9548A";"Qwiic_Mux_TCA9548A";"/Hardware/Qwiic Mux.brd";"/Hardware/Qwiic Mux.sch";;;;;;;;;;;
"PROJ";"SPAR";"16789";"STAN";"01";"PROJ-SPAR-16789-STAN-01";"PRPR16789";"Qwiic Shield for Arduino Nano";;;;"https://github.com/sparkfun/Qwiic_Shield_for_Arduino_Nano";"Qwiic_Shield_for_Arduino_Nano";"/Hardware/Qwiic_Shield_for_Arduino_Nano.brd";"/Hardware/Qwiic_Shield_for_Arduino_Nano.sch";;;;;;;;;;;
"PROJ";"SPAR";"16790";"STAN";"01";"PROJ-SPAR-16790-STAN-01";"PRPR16790";"Qwiic Shield for Thing Plus";;;;"https://github.com/sparkfun/Qwiic_Shield_for_Thing_Plus";"Qwiic_Shield_for_Thing_Plus";"/Hardware/Qwiic_Shield_for_Thing_Plus.brd";"/Hardware/Qwiic_Shield_for_Thing_Plus.sch";;;;;;;;;;;
"PROJ";"SPAR";"16791";"STAN";"01";"PROJ-SPAR-16791-STAN-01";"PRPR16791";"MicroMod Processor Board SAMD51";;;;"https://github.com/sparkfun/MicroMod_Processor_Board-SAMD51";"MicroMod_Processor_Board-SAMD51";"/Hardware/MicroMod_SAMD51.brd";"/Hardware/MicroMod_SAMD51.sch";;;;;;;;;;;
"PROJ";"SPAR";"16794";"STAN";"01";"PROJ-SPAR-16794-STAN-01";"PRPR16794";"MicroMod Weather Carrier Board";;;;"https://github.com/sparkfun/MicroMod_Weather_Carrier_Board";"MicroMod_Weather_Carrier_Board";"/Hardware/MicroMod_Weather_Carrier.brd";"/Hardware/MicroMod_Weather_Carrier.sch";;;;;;;;;;;
"PROJ";"SPAR";"16810";"STAN";"01";"PROJ-SPAR-16810-STAN-01";"PRPR16810";"Qwiic Dual Solid State Relay";;;;"https://github.com/sparkfun/Qwiic_Dual_Solid_State_Relay";"Qwiic_Dual_Solid_State_Relay";"/Hardware/Qwiic Solid State Relay.brd";"/Hardware/Qwiic Solid State Relay.sch";;;;;;;;;;;
"PROJ";"SPAR";"16826";"STAN";"01";"PROJ-SPAR-16826-STAN-01";"PRPR16826";"SparkFun Pulsed Radar Breakout A111";;;;"https://github.com/sparkfun/SparkFun_Pulsed_Radar_Breakout_A111";"SparkFun_Pulsed_Radar_Breakout_A111";"/Hardware/A111_Pulsed_Radar_Breakout.brd";"/Hardware/A111_Pulsed_Radar_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"16828";"STAN";"01";"PROJ-SPAR-16828-STAN-01";"PRPR16828";"ArtemisDevKit";;;;"https://github.com/sparkfun/ArtemisDevKit";"ArtemisDevKit";"/hardware/ArtemisDevKit.brd";"/hardware/ArtemisDevKit.sch";;;;;;;;;;;
"PROJ";"SPAR";"16829";"STAN";"01";"PROJ-SPAR-16829-STAN-01";"PRPR16829";"MicroMod Data Logging Carrier";;;;"https://github.com/sparkfun/MicroMod_Data_Logging_Carrier";"MicroMod_Data_Logging_Carrier";"/Hardware/MicroMod-Datalogging-CarrierBoard.brd";"/Hardware/MicroMod-Datalogging-CarrierBoard.sch";;;;;;;;;;;
"PROJ";"SPAR";"16832";"STAN";"01";"PROJ-SPAR-16832-STAN-01";"PRPR16832";"OpenLog Artemis";;;;"https://github.com/sparkfun/OpenLog_Artemis";"OpenLog_Artemis";"/Hardware/SparkFun_Artemis_OpenLog.brd";"/Hardware/SparkFun_Artemis_OpenLog.sch";;;;;;;;;;;
"PROJ";"SPAR";"16833";"STAN";"01";"PROJ-SPAR-16833-STAN-01";"PRPR16833";"Qwiic Quad Solid State Relay";;;;"https://github.com/sparkfun/Qwiic_Quad_Solid_State_Relay";"Qwiic_Quad_Solid_State_Relay";"/Hardware/Qwiic Solid State Relay.brd";"/Hardware/Qwiic Solid State Relay.sch";;;;;;;;;;;
"PROJ";"SPAR";"16836";"STAN";"01";"PROJ-SPAR-16836-STAN-01";"PRPR16836";"SparkFun ProDriver TC78H670FTG";;;;"https://github.com/sparkfun/SparkFun_ProDriver_TC78H670FTG";"SparkFun_ProDriver_TC78H670FTG";"/Hardware/SparkFun_ProDriver_TC78H670FTG.brd";"/Hardware/SparkFun_ProDriver_TC78H670FTG.sch";;;;;;;;;;;
"PROJ";"SPAR";"16885";"STAN";"01";"PROJ-SPAR-16885-STAN-01";"PRPR16885";"MicroMod ATP Carrier Board";;;;"https://github.com/sparkfun/MicroMod_ATP_Carrier_Board";"MicroMod_ATP_Carrier_Board";"/Hardware/MicroMod_ATP_CarrierBoard.brd";"/Hardware/MicroMod_ATP_CarrierBoard.sch";;;;;;;;;;;
"PROJ";"SPAR";"16919";"STAN";"01";"PROJ-SPAR-16919-STAN-01";"PRPR16919";"Qwiic Alphanumeric Display Breakout";;;;"https://github.com/sparkfun/Qwiic_Alphanumeric_Display_Breakout";"Qwiic_Alphanumeric_Display_Breakout";"/Hardware/Qwiic_Alphanumeric_Display.brd";"/Hardware/Qwiic_Alphanumeric_Display.sch";;;;;;;;;;;
"PROJ";"SPAR";"16984";"STAN";"01";"PROJ-SPAR-16984-STAN-01";"PRPR16984";"MicroMod Processor Board nRF52840";;;;"https://github.com/sparkfun/MicroMod_Processor_Board-nRF52840";"MicroMod_Processor_Board-nRF52840";"/Hardware/MicroMod_Processor_Board-nRF52840.brd";"/Hardware/MicroMod_Processor_Board-nRF52840.sch";;;;;;;;;;;
"PROJ";"SPAR";"16985";"STAN";"01";"PROJ-SPAR-16985-STAN-01";"PRPR16985";"MicroMod Input and Display Carrier";;;;"https://github.com/sparkfun/MicroMod_Input_and_Display_Carrier";"MicroMod_Input_and_Display_Carrier";"/Hardware/SparkFun_MicroMod_Input_and_Display_Carrier.brd";"/Hardware/SparkFun_MicroMod_Input_and_Display_Carrier.sch";;;;;;;;;;;
"PROJ";"SPAR";"16988";"STAN";"01";"PROJ-SPAR-16988-STAN-01";"PRPR16988";"QwiicBus EndPoint";;;;"https://github.com/sparkfun/QwiicBus_EndPoint";"QwiicBus_EndPoint";"/Hardware/SparkFun_QwiicBus_Endpoint.brd";"/Hardware/SparkFun_QwiicBus_Endpoint.sch";;;;;;;;;;;
"PROJ";"SPAR";"17001";"STAN";"01";"PROJ-SPAR-17001-STAN-01";"PRPR17001";"Qwiic BMP388 Pressure Sensor";;;;"https://github.com/sparkfunX/Qwiic_BMP388_Pressure_Sensor";"Qwiic_BMP388_Pressure_Sensor";"Hardware/Qwiic_BMP388_Pressure_Sensor.brd";"Hardware/Qwiic_BMP388_Pressure_Sensor.sch";;;;;;;;;;;
"PROJ";"SPAR";"17047";"STAN";"01";"PROJ-SPAR-17047-STAN-01";"PRPR17047";"Qwiic GPIO";;;;"https://github.com/sparkfun/Qwiic_GPIO";"Qwiic_GPIO";"/Hardware/Qwiic_GPIO.brd";"/Hardware/Qwiic_GPIO.sch";;;;;;;;;;;
"PROJ";"SPAR";"17119";"STAN";"01";"PROJ-SPAR-17119-STAN-01";"PRPR17119";"Qwiic Shield for Teensy";;;;"https://github.com/sparkfun/Qwiic_Shield_for_Teensy";"Qwiic_Shield_for_Teensy";"/Hardware/Qwiic_Shield_for_Teensy.brd";"/Hardware/Qwiic_Shield_for_Teensy.sch";;;;;;;;;;;
"PROJ";"SPAR";"17156";"STAN";"01";"PROJ-SPAR-17156-STAN-01";"PRPR17156";"Qwiic Shield for Teensy Extended";;;;"https://github.com/sparkfun/Qwiic_Shield_for_Teensy_Extended";"Qwiic_Shield_for_Teensy_Extended";"/Hardware/Qwiic_Shield_for_Teensy_Extended.brd";"/Hardware/Qwiic_Shield_for_Teensy_Extended.sch";;;;;;;;;;;
"PROJ";"SPAR";"17241";"STAN";"01";"PROJ-SPAR-17241-STAN-01";"PRPR17241";"SparkFun Qwiic ADXL313";;;;"https://github.com/sparkfun/SparkFun_Qwiic_ADXL313";"SparkFun_Qwiic_ADXL313";"/Hardware/SparkFun_Qwiic_ADXL313.brd";"/Hardware/SparkFun_Qwiic_ADXL313.sch";;;;;;;;;;;
"PROJ";"SPAR";"17272";"STAN";"01";"PROJ-SPAR-17272-STAN-01";"PRPR17272";"MicroMod Asset Tracker";;;;"https://github.com/sparkfun/MicroMod_Asset_Tracker";"MicroMod_Asset_Tracker";"/Hardware/MicroMod_Asset_Tracker.brd";"/Hardware/MicroMod_Asset_Tracker.sch";;;;;;;;;;;
"PROJ";"SPAR";"17273";"STAN";"01";"PROJ-SPAR-17273-STAN-01";"PRPR17273";"QuickLogic Thing Plus";;;;"https://github.com/sparkfun/QuickLogic_Thing_Plus";"QuickLogic_Thing_Plus";"/Hardware/Board Files/QTPLUS_V2_1.brd";"/Hardware/Board Files/QTPLUS_V2_1.sch";;;;;;;;;;;
"PROJ";"SPAR";"17354";"STAN";"01";"PROJ-SPAR-17354-STAN-01";"PRPR17354";"nRF9160 Thing Plus";;;;"https://github.com/sparkfun/nRF9160_Thing_Plus";"nRF9160_Thing_Plus";"/Hardware/nRF9160 Thing Plus.brd";"/Hardware/nRF9160 Thing Plus.sch";;;;;;;;;;;
"PROJ";"SPAR";"17369";"STAN";"01";"PROJ-SPAR-17369-STAN-01";"PRPR17369";"SparkFun RTK Surveyor";;;;"https://github.com/sparkfun/SparkFun_RTK_Surveyor";"SparkFun_RTK_Surveyor";"/Hardware/SparkFun GPS RTK Surveyor.brd";"/Hardware/SparkFun GPS RTK Surveyor.sch";;;;;;;;;;;
"PROJ";"SPAR";"17372";"STAN";"01";"PROJ-SPAR-17372-STAN-01";"PRPR17372";"SparkFun PIR Breakout";;;;"https://github.com/sparkfun/SparkFun_PIR_Breakout";"SparkFun_PIR_Breakout";"/Hardware/SparkFun_PIR_Breakout.brd";"/Hardware/SparkFun_PIR_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"17375";"STAN";"01";"PROJ-SPAR-17375-STAN-01";"PRPR17375";"Qwiic PIR";;;;"https://github.com/sparkfun/Qwiic_PIR";"Qwiic_PIR";"/Hardware/Qwiic_PIR.brd";"/Hardware/Qwiic_PIR.sch";;;;;;;;;;;
"PROJ";"SPAR";"17381";"STAN";"01";"PROJ-SPAR-17381-STAN-01";"PRPR17381";"ESP32 Thing Plus U.FL";;;;"https://github.com/sparkfun/ESP32_Thing_Plus_U.FL";"ESP32_Thing_Plus_U.FL";"/Hardware/ESP32_Thing_Plus_UFL.brd";"/Hardware/ESP32_Thing_Plus_UFL.sch";;;;;;;;;;;
"PROJ";"SPAR";"17506";"STAN";"01";"PROJ-SPAR-17506-STAN-01";"PRPR17506";"SparkFun LoRa Thing Plus expLoRaBLE";;;;"https://github.com/sparkfun/SparkFun_LoRa_Thing_Plus_expLoRaBLE";"SparkFun_LoRa_Thing_Plus_expLoRaBLE";"/Hardware/expLoRaBLE Thing Plus.brd";"/Hardware/expLoRaBLE Thing Plus.sch";;;;;;;;;;;
"PROJ";"SPAR";"17512";"STAN";"01";"PROJ-SPAR-17512-STAN-01";"PRPR17512";"SparkFun Qwiic pHAT Extension";;;;"https://github.com/sparkfun/SparkFun_Qwiic_pHAT_Extension";"SparkFun_Qwiic_pHAT_Extension";"/Hardware/SparkFun_Qwiic_pHAT_Extension.brd";"/Hardware/SparkFun_Qwiic_pHAT_Extension.sch";;;;;;;;;;;
"PROJ";"SPAR";"17590";"STAN";"01";"PROJ-SPAR-17590-STAN-01";"PRPR17590";"Qwiic Haptic Driver DA7280";;;;"https://github.com/sparkfun/Qwiic_Haptic_Driver_DA7280";"Qwiic_Haptic_Driver_DA7280";"/Hardware/Qwiic_Haptic_Driver_DA7280.brd";"/Hardware/Qwiic_Haptic_Driver_DA7280.sch";;;;;;;;;;;
"PROJ";"SPAR";"17712";"STAN";"01";"PROJ-SPAR-17712-STAN-01";"PRPR17712";"STM32 Thing Plus";;;;"https://github.com/sparkfun/STM32_Thing_Plus";"STM32_Thing_Plus";"/Hardware/SparkFun_STM32 Thing Plus.brd";"/Hardware/SparkFun_STM32 Thing Plus.sch";;;;;;;;;;;
"PROJ";"SPAR";"17713";"STAN";"01";"PROJ-SPAR-17713-STAN-01";"PRPR17713";"MicroMod STM32 Processor";;;;"https://github.com/sparkfun/MicroMod_STM32_Processor";"MicroMod_STM32_Processor";"/Hardware/MicroMod_STM32_Processor.brd";"/Hardware/MicroMod_STM32_Processor.sch";;;;;;;;;;;
"PROJ";"SPAR";"17717";"STAN";"01";"PROJ-SPAR-17717-STAN-01";"PRPR17717";"SparkFun Pro Micro RP2040";;;;"https://github.com/sparkfun/SparkFun_Pro_Micro-RP2040";"SparkFun_Pro_Micro-RP2040";"/Hardware/SparkFun_ProMicro-RP2040.brd";"/Hardware/SparkFun_ProMicro-RP2040.sch";;;;;;;;;;;
"PROJ";"SPAR";"17720";"STAN";"01";"PROJ-SPAR-17720-STAN-01";"PRPR17720";"MicroMod Processor RP2040";;;;"https://github.com/sparkfun/MicroMod_Processor-RP2040";"MicroMod_Processor-RP2040";"/Hardware/MicroMod-RP2040-ProcessorBoard.brd";"/Hardware/MicroMod-RP2040-ProcessorBoard.sch";;;;;;;;;;;
"PROJ";"SPAR";"17722";"STAN";"01";"PROJ-SPAR-17722-STAN-01";"PRPR17722";"MicroMod GNSS F9P Carrier Board";;;;"https://github.com/sparkfun/MicroMod_GNSS_F9P_Carrier_Board";"MicroMod_GNSS_F9P_Carrier_Board";"/Hardware/F9P_Carrier_Board.brd";"/Hardware/F9P_Carrier_Board.sch";;;;;;;;;;;
"PROJ";"SPAR";"17723";"STAN";"01";"PROJ-SPAR-17723-STAN-01";"PRPR17723";"MicroMod Qwiic Carrier";;;;"https://github.com/sparkfun/MicroMod_Qwiic_Carrier";"MicroMod_Qwiic_Carrier";"/Hardware/Double/MM-Qwiic-Carrier-Double.brd";"/Hardware/Double/MM-Qwiic-Carrier-Double.sch";;;;;;;;;;;
"PROJ";"SPAR";"17725";"STAN";"01";"PROJ-SPAR-17725-STAN-01";"PRPR17725";"MicroMod Asset Tracker Update Tool";;;;"https://github.com/sparkfun/MicroMod_Asset_Tracker_Update_Tool";"MicroMod_Asset_Tracker_Update_Tool";"/Hardware/MicroMod_Asset_Tracker_Firmware_Update_Tool.brd";"/Hardware/MicroMod_Asset_Tracker_Firmware_Update_Tool.sch";;;;;;;;;;;
"PROJ";"SPAR";"17731";"STAN";"01";"PROJ-SPAR-17731-STAN-01";"PRPR17731";"Zio Qwiic Soil Moisture Sensor";;;;"https://github.com/sparkfun/Zio-Qwiic-Soil-Moisture-Sensor";"Zio-Qwiic-Soil-Moisture-Sensor";"/EAGLE/SparkFun Qwiic Soil Moisture Sensor.brd";"/EAGLE/SparkFun Qwiic Soil Moisture Sensor.sch";;;;;;;;;;;
"PROJ";"SPAR";"17743";"STAN";"01";"PROJ-SPAR-17743-STAN-01";"PRPR17743";"ESP32 S2 Thing Plus";;;;"https://github.com/sparkfun/ESP32-S2_Thing_Plus";"ESP32-S2_Thing_Plus";"/Hardware/ESP32-S2_Thing_Plus.brd";"/Hardware/ESP32-S2_Thing_Plus.sch";;;;;;;;;;;
"PROJ";"SPAR";"17745";"STAN";"01";"PROJ-SPAR-17745-STAN-01";"PRPR17745";"SparkFun Thing Plus RP2040";;;;"https://github.com/sparkfun/SparkFun_Thing_Plus-RP2040";"SparkFun_Thing_Plus-RP2040";"/Hardware/RP2040_Thing_Plus.brd";"/Hardware/RP2040_Thing_Plus.sch";;;;;;;;;;;
"PROJ";"SPAR";"17777";"STAN";"01";"PROJ-SPAR-17777-STAN-01";"PRPR17777";"Zio Qwiic Ultrasonic Distance Sensor";;;;"https://github.com/sparkfun/Zio-Qwiic-Ultrasonic-Distance-Sensor";"Zio-Qwiic-Ultrasonic-Distance-Sensor";"/EAGLE/Zio Ultrasonic Distance Sensor.brd";"/EAGLE/Zio Ultrasonic Distance Sensor.sch";;;;;;;;;;;
"PROJ";"SPAR";"17871";"STAN";"01";"PROJ-SPAR-17871-STAN-01";"PRPR17871";"Qwiic KX13X";;;;"https://github.com/sparkfun/Qwiic_KX13X";"Qwiic_KX13X";"/Hardware/Qwiic_KX13X.brd";"/Hardware/Qwiic_KX13X.sch";;;;;;;;;;;
"PROJ";"SPAR";"18000";"STAN";"01";"PROJ-SPAR-18000-STAN-01";"PRPR18000";"QwiicBus MidPoint";;;;"https://github.com/sparkfun/QwiicBus_MidPoint";"QwiicBus_MidPoint";"/Hardware/SparkFun_QwiicBus-Midpoint.brd";"/Hardware/SparkFun_QwiicBus-Midpoint.sch";;;;;;;;;;;
"PROJ";"SPAR";"18011";"STAN";"01";"PROJ-SPAR-18011-STAN-01";"PRPR18011";"SparkFun Analog MEMS Microphone Breakout ICS 40180";;;;"https://github.com/sparkfun/SparkFun_Analog_MEMS_Microphone_Breakout_ICS-40180";"SparkFun_Analog_MEMS_Microphone_Breakout_ICS-40180";"/Hardware/SparkFun_Analog_MEMS_Microphone_Breakout_ICS40180.brd";"/Hardware/SparkFun_Analog_MEMS_Microphone_Breakout_ICS40180.sch";;;;;;;;;;;
"PROJ";"SPAR";"18012";"STAN";"01";"PROJ-SPAR-18012-STAN-01";"PRPR18012";"Qwiic MultiPort";;;;"https://github.com/sparkfun/Qwiic_MultiPort";"Qwiic_MultiPort";"/Hardware/Qwiic_MultiPort.brd";"/Hardware/Qwiic_MultiPort.sch";;;;;;;;;;;
"PROJ";"SPAR";"18020";"STAN";"01";"PROJ-SPAR-18020-STAN-01";"PRPR18020";"SparkFun Qwiic 6DoF LSM6DSO";;;;"https://github.com/sparkfun/SparkFun_Qwiic_6DoF_LSM6DSO";"SparkFun_Qwiic_6DoF_LSM6DSO";"/Hardware/SparkFun_6DoF_LSM6DSO.brd";"/Hardware/SparkFun_6DoF_LSM6DSO.sch";;;;;;;;;;;
"PROJ";"SPAR";"18031";"STAN";"01";"PROJ-SPAR-18031-STAN-01";"PRPR18031";"SparkFun LTE GNSS Breakout SARA R510M8S";;;;"https://github.com/sparkfun/SparkFun_LTE_GNSS_Breakout_SARA-R510M8S";"SparkFun_LTE_GNSS_Breakout_SARA-R510M8S";"/Hardware/SparkFun_LTE_GNSS_Breakout_SARA-R510M8S.brd";"/Hardware/SparkFun_LTE_GNSS_Breakout_SARA-R510M8S.sch";;;;;;;;;;;
"PROJ";"SPAR";"18037";"STAN";"01";"PROJ-SPAR-18037-STAN-01";"PRPR18037";"SparkFun u blox MAX M10S";;;;"https://github.com/sparkfun/SparkFun_u-blox_MAX-M10S";"SparkFun_u-blox_MAX-M10S";"/Hardware/SparkFun u-blox GNSS MAX-M10S.brd";"/Hardware/SparkFun u-blox GNSS MAX-M10S.sch";;;;;;;;;;;
"PROJ";"SPAR";"18077";"STAN";"01";"PROJ-SPAR-18077-STAN-01";"PRPR18077";"SparkFun Cryptographic Co Processor Breakout ATECC608A Qwiic";;;;"https://github.com/sparkfun/SparkFun_Cryptographic_Co-Processor_Breakout_ATECC608A_Qwiic";"SparkFun_Cryptographic_Co-Processor_Breakout_ATECC608A_Qwiic";"/Hardware/SparkFun_Cryptographic_Co-processor_ATECC608A.brd";"/Hardware/SparkFun_Cryptographic_Co-processor_ATECC608A.sch";;;;;;;;;;;
"PROJ";"SPAR";"18088";"STAN";"01";"PROJ-SPAR-18088-STAN-01";"PRPR18088";"2D Barcode Scanner Breakout";;;;"https://github.com/sparkfun/2D_Barcode_Scanner_Breakout";"2D_Barcode_Scanner_Breakout";"/Hardware/2DBarcodeScanner.brd";"/Hardware/2DBarcodeScanner.sch";;;;;;;;;;;
"PROJ";"SPAR";"18158";"STAN";"01";"PROJ-SPAR-18158-STAN-01";"PRPR18158";"RedBoard Plus";;;;"https://github.com/sparkfun/RedBoard_Plus";"RedBoard_Plus";"/Hardware/RedBoard_Plus.brd";"/Hardware/RedBoard_Plus.sch";;;;;;;;;;;
"PROJ";"SPAR";"18159";"STAN";"01";"PROJ-SPAR-18159-STAN-01";"PRPR18159";"SparkFun Tsunami Super WAV Trigger Qwiic";;;;"https://github.com/sparkfun/SparkFun_Tsunami_Super_WAV_Trigger_Qwiic";"SparkFun_Tsunami_Super_WAV_Trigger_Qwiic";"/Hardware/SparkFun_Tsunami_Qwiic.brd";"/Hardware/SparkFun_Tsunami_Qwiic.sch";;;;;;;;;;;
"PROJ";"SPAR";"18345";"STAN";"01";"PROJ-SPAR-18345-STAN-01";"PRPR18345";"Qwiic Air Quality Sensor SGP40";;;;"https://github.com/sparkfun/Qwiic_Air_Quality_Sensor_SGP40";"Qwiic_Air_Quality_Sensor_SGP40";"/Hardware/SGP40 Breakout.brd";"/Hardware/SGP40 Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"18354";"STAN";"01";"PROJ-SPAR-18354-STAN-01";"PRPR18354";"SparkFun Qwiic LED Stick";;;;"https://github.com/sparkfun/SparkFun_Qwiic_LED_Stick";"SparkFun_Qwiic_LED_Stick";"/Hardware/Qwiic LED Stick.brd";"/Hardware/Qwiic LED Stick.sch";;;;;;;;;;;
"PROJ";"SPAR";"18355";"STAN";"01";"PROJ-SPAR-18355-STAN-01";"PRPR18355";"Qwiic EEPROM - 512Kbit";;;;"https://github.com/sparkfun/Qwiic_EEPROM_Breakout";"Qwiic_EEPROM_Breakout";"Qwiic AHT20 Breakout.brd";"Qwiic AHT20 Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"18356";"STAN";"01";"PROJ-SPAR-18356-STAN-01";"PRPR18356";"Buck Regulator AP63203";;;;"https://github.com/sparkfun/Buck_Regulator_AP63203";"Buck_Regulator_AP63203";"/SparkFun BabyBuck Regulator - AP63203/Hardware/SparkFun BabyBuck Regulator - AP63203.brd";"/SparkFun BabyBuck Regulator - AP63203/Hardware/SparkFun BabyBuck Regulator - AP63203.sch";;;;;;;;;;;
"PROJ";"SPAR";"18377";"STAN";"01";"PROJ-SPAR-18377-STAN-01";"PRPR18377";"SparkFun Air Velocity Sensor FS3000 Qwiic";;;;"https://github.com/sparkfun/SparkFun_Air_Velocity_Sensor_FS3000_Qwiic";"SparkFun_Air_Velocity_Sensor_FS3000_Qwiic";"/Hardware/SparkFun_Qwiic_FS3000.brd";"/Hardware/SparkFun_Qwiic_FS3000.sch";;;;;;;;;;;
"PROJ";"SPAR";"18378";"STAN";"01";"PROJ-SPAR-18378-STAN-01";"PRPR18378";"SparkFun GNSS Function Board NEO M9N";;;;"https://github.com/sparkfun/SparkFun_GNSS_Function_Board_NEO-M9N";"SparkFun_GNSS_Function_Board_NEO-M9N";"/Hardware/SparkFun_GNSS_NEO-M9N.brd";"/Hardware/SparkFun_GNSS_NEO-M9N.sch";;;;;;;;;;;
"PROJ";"SPAR";"18430";"STAN";"01";"PROJ-SPAR-18430-STAN-01";"PRPR18430";"SparkFun WiFi Function Board ESP32";;;;"https://github.com/sparkfun/SparkFun_WiFi_Function_Board_ESP32";"SparkFun_WiFi_Function_Board_ESP32";"/Hardware/ESP32-Function.brd";"/Hardware/ESP32-Function.sch";;;;;;;;;;;
"PROJ";"SPAR";"18442";"STAN";"01";"PROJ-SPAR-18442-STAN-01";"PRPR18442";"SparkFun RTK Express";;;;"https://github.com/sparkfun/SparkFun_RTK_Express";"SparkFun_RTK_Express";"/Hardware/SparkFun RTK Express.brd";"/Hardware/SparkFun RTK Express.sch";;;;;;;;;;;
"PROJ";"SPAR";"18521";"STAN";"01";"PROJ-SPAR-18521-STAN-01";"PRPR18521";"SparkFun Digital Temperature Sensor Breakout AS6212 Qwiic";;;;"https://github.com/sparkfun/SparkFun_Digital_Temperature_Sensor_Breakout_AS6212_Qwiic";"SparkFun_Digital_Temperature_Sensor_Breakout_AS6212_Qwiic";"/Hardware/Sparkfun_AS6212_Qwiic.brd";"/Hardware/Sparkfun_AS6212_Qwiic.sch";;;;;;;;;;;
"PROJ";"SPAR";"18567";"STAN";"01";"PROJ-SPAR-18567-STAN-01";"PRPR18567";"WiFi Shield DA16200";;;;"https://github.com/sparkfun/WiFi_Shield-DA16200";"WiFi_Shield-DA16200";"/Hardware/SparkFun WiFi Shield - DA16200.brd";"/Hardware/SparkFun WiFi Shield - DA16200.sch";;;;;;;;;;;
"PROJ";"SPAR";"18573";"STAN";"01";"PROJ-SPAR-18573-STAN-01";"PRPR18573";"MicroMod Function LoRa 1W";;;;"https://github.com/sparkfun/MicroMod_Function_LoRa_1W";"MicroMod_Function_LoRa_1W";"/Hardware/MicroMod-LoRa-1W-Function-Board.brd";"/Hardware/MicroMod-LoRa-1W-Function-Board.sch";;;;;;;;;;;
"PROJ";"SPAR";"18575";"STAN";"01";"PROJ-SPAR-18575-STAN-01";"PRPR18575";"SparkFun MicroMod Main Board Single";;;;"https://github.com/sparkfun/SparkFun_MicroMod_Main_Board_Single";"SparkFun_MicroMod_Main_Board_Single";"/Hardware/Main Board - Single.brd";"/Hardware/Main Board - Single.sch";;;;;;;;;;;
"PROJ";"SPAR";"18576";"STAN";"01";"PROJ-SPAR-18576-STAN-01";"PRPR18576";"SparkFun MicroMod Main Board Double";;;;"https://github.com/sparkfun/SparkFun_MicroMod_Main_Board_Double";"SparkFun_MicroMod_Main_Board_Double";"/Hardware/Main Board - Double.brd";"/Hardware/Main Board - Double.sch";;;;;;;;;;;
"PROJ";"SPAR";"18590";"STAN";"01";"PROJ-SPAR-18590-STAN-01";"PRPR18590";"SparkFun RTK Express Plus";;;;"https://github.com/sparkfun/SparkFun_RTK_Express_Plus";"SparkFun_RTK_Express_Plus";"/Hardware/SparkFun RTK Express Plus.brd";"/Hardware/SparkFun RTK Express Plus.sch";;;;;;;;;;;
"PROJ";"SPAR";"18594";"STAN";"01";"PROJ-SPAR-18594-STAN-01";"PRPR18594";"MicroMod DA16200 Function";;;;"https://github.com/sparkfun/MicroMod_DA16200_Function";"MicroMod_DA16200_Function";"/Hardware/SparkFun_MicroMod_DA16200_Function.brd";"/Hardware/SparkFun_MicroMod_DA16200_Function.sch";;;;;;;;;;;
"PROJ";"SPAR";"18632";"STAN";"01";"PROJ-SPAR-18632-STAN-01";"PRPR18632";"MicroMod Environmental Sensor Function Board";;;;"https://github.com/sparkfun/MicroMod_Environmental_Sensor_Function_Board";"MicroMod_Environmental_Sensor_Function_Board";"/Hardware/MicroMod_Environmental.brd";"/Hardware/MicroMod_Environmental.sch";;;;;;;;;;;
"PROJ";"SPAR";"18642";"STAN";"01";"PROJ-SPAR-18642-STAN-01";"PRPR18642";"SparkFun Qwiic ToF Imager VL53L5CX";;;;"https://github.com/sparkfun/SparkFun_Qwiic_ToF_Imager_VL53L5CX";"SparkFun_Qwiic_ToF_Imager_VL53L5CX";"/Hardware/SparkFun Qwiic ToF Imager - VL53L5CX.brd";"/Hardware/SparkFun Qwiic ToF Imager - VL53L5CX.sch";;;;;;;;;;;
"PROJ";"SPAR";"18708";"STAN";"01";"PROJ-SPAR-18708-STAN-01";"PRPR18708";"MicroMod Function Ethernet W5500";;;;"https://github.com/sparkfun/MicroMod_Function_Ethernet-W5500";"MicroMod_Function_Ethernet-W5500";"/Hardware/MicroMod-Ethernet-Function-Board-W5500.brd";"/Hardware/MicroMod-Ethernet-Function-Board-W5500.sch";;;;;;;;;;;
